31.37397396,120.42035446,11.689
31.37399449,120.42032431,11.734
31.37401724,120.42030046,11.721
31.37404943,120.42032737,11.759
31.37405973,120.42027131,11.710
31.37415989,120.42027587,11.674
31.37410869,120.42033842,11.680
31.37417496,120.42034118,11.686
31.37423196,120.42030691,11.653
31.37428740,120.42034165,11.670
31.37402208,120.42035592,11.734
31.37395430,120.42031806,11.727
