31.37396881,120.42034242,11.420
31.37399671,120.42030917,11.520
31.37404701,120.42035317,11.479
31.37409055,120.42030449,11.440
31.37415228,120.42028795,11.422
31.37414746,120.42032577,11.422
31.37417884,120.42034473,11.470
31.37420830,120.42030426,11.410
31.37407236,120.42032977,11.447
31.37405027,120.42033247,11.501
31.37403224,120.42032972,11.518
31.37401304,120.42033028,11.484
