23.6000000, -4.2700000, 39.0758324, 117.0462131, -5.8600000
24.2000000, -6.5300000, 39.0758341, 117.0462093, -5.8600000
24.4000000, -7.5000000, 39.0758360, 117.0462047, -5.8600000
24.8000000, -6.8700000, 39.0758376, 117.0462008, -5.8600000
25.0000000, -6.6400000, 39.0758392, 117.0461969, -5.8600000
25.6000000, -6.6000000, 39.0758408, 117.0461930, -5.8600000
26.0000000, -7.2600000, 39.0758424, 117.0461891, -5.8600000
26.2000000, -6.9600000, 39.0758439, 117.0461852, -5.8600000
26.2000000, -6.5000000, 39.0758457, 117.0461807, -5.8600000
26.6000000, -6.1600000, 39.0758471, 117.0461768, -5.8700000
27.2000000, -6.6200000, 39.0758486, 117.0461729, -5.8700000
27.6000000, -6.2300000, 39.0758500, 117.0461689, -5.8700000
28.0000000, -6.1200000, 39.0758513, 117.0461649, -5.8700000
28.4000000, -6.0400000, 39.0758526, 117.0461610, -5.8700000
28.8000000, -5.9000000, 39.0758541, 117.0461563, -5.8700000
29.4000000, -5.5700000, 39.0758553, 117.0461523, -5.8700000
29.8000000, -5.6000000, 39.0758565, 117.0461483, -5.8700000
30.2000000, -5.3500000, 39.0758576, 117.0461443, -5.8600000
30.6000000, -5.1700000, 39.0758586, 117.0461402, -5.8600000
30.8000000, -5.0300000, 39.0758596, 117.0461362, -5.8600000
31.2000000, -4.9000000, 39.0758607, 117.0461314, -5.8600000
31.6000000, -4.9200000, 39.0758615, 117.0461274, -5.8600000
32.2000000, -4.9100000, 39.0758623, 117.0461233, -5.8600000
32.4000000, -4.9700000, 39.0758631, 117.0461192, -5.8600000
32.8000000, -5.0400000, 39.0758639, 117.0461145, -5.8500000
33.0000000, -5.0000000, 39.0758646, 117.0461105, -5.8400000
33.4000000, -5.0500000, 39.0758652, 117.0461064, -5.8400000
33.8000000, -4.9700000, 39.0758657, 117.0461023, -5.8300000
34.2000000, -5.2100000, 39.0758661, 117.0460982, -5.8300000
34.6000000, -5.2000000, 39.0758666, 117.0460934, -5.8300000
35.0000000, -5.0400000, 39.0758669, 117.0460893, -5.8400000
35.4000000, -5.0900000, 39.0758671, 117.0460851, -5.8400000
35.6000000, -5.0700000, 39.0758673, 117.0460810, -5.8400000
36.0000000, -5.1100000, 39.0758674, 117.0460769, -5.8400000
36.2000000, -5.2500000, 39.0758675, 117.0460727, -5.8500000
36.6000000, -5.3700000, 39.0758675, 117.0460679, -5.8500000
37.0000000, -5.4100000, 39.0758675, 117.0460637, -5.8600000
37.4000000, -5.5200000, 39.0758674, 117.0460596, -5.8600000
37.8000000, -5.6700000, 39.0758673, 117.0460554, -5.8600000
38.0000000, -5.8300000, 39.0758671, 117.0460513, -5.8700000
38.4000000, -5.9100000, 39.0758669, 117.0460472, -5.8700000
38.8000000, -6.1000000, 39.0758666, 117.0460424, -5.8800000
39.0000000, -6.3200000, 39.0758663, 117.0460384, -5.8900000
39.4000000, -6.3100000, 39.0758659, 117.0460343, -5.8900000
39.8000000, -6.4600000, 39.0758654, 117.0460302, -5.8900000
40.0000000, -6.6200000, 39.0758648, 117.0460254, -5.8900000
40.8000000, -6.8700000, 39.0758643, 117.0460214, -5.8900000
41.2000000, -7.0300000, 39.0758637, 117.0460173, -5.8900000
41.6000000, -7.1700000, 39.0758630, 117.0460133, -5.8900000
41.8000000, -7.3500000, 39.0758623, 117.0460093, -5.8900000
42.2000000, -7.5800000, 39.0758615, 117.0460053, -5.8900000
42.6000000, -7.7800000, 39.0758607, 117.0460013, -5.8900000
42.8000000, -7.9400000, 39.0758598, 117.0459967, -5.8900000
43.2000000, -8.1100000, 39.0758589, 117.0459927, -5.8900000
43.4000000, -8.3000000, 39.0758580, 117.0459888, -5.8900000
43.8000000, -8.4400000, 39.0758571, 117.0459849, -5.8900000
44.2000000, -8.6400000, 39.0758562, 117.0459809, -5.8900000
44.6000000, -8.8900000, 39.0758551, 117.0459764, -5.8900000
44.8000000, -9.1000000, 39.0758542, 117.0459725, -5.8900000
45.2000000, -9.3100000, 39.0758531, 117.0459686, -5.9000000
45.6000000, -9.5400000, 39.0758520, 117.0459648, -5.9000000
45.8000000, -9.7000000, 39.0758508, 117.0459609, -5.9000000
46.2000000, -9.9300000, 39.0758497, 117.0459571, -5.9100000
46.6000000, -10.1500000, 39.0758483, 117.0459527, -5.9100000
46.8000000, -10.3900000, 39.0758470, 117.0459489, -5.9100000
47.0000000, -10.6300000, 39.0758458, 117.0459451, -5.9200000
47.4000000, -10.9000000, 39.0758444, 117.0459414, -5.9200000
47.6000000, -11.1400000, 39.0758431, 117.0459376, -5.9300000
47.8000000, -11.4300000, 39.0758417, 117.0459339, -5.9400000
48.2000000, -11.6600000, 39.0758401, 117.0459295, -5.9500000
48.6000000, -11.9600000, 39.0758387, 117.0459258, -5.9500000
49.0000000, -12.1700000, 39.0758372, 117.0459221, -5.9600000
49.2000000, -12.4100000, 39.0758357, 117.0459184, -5.9600000
49.4000000, -12.5900000, 39.0758342, 117.0459147, -5.9700000
49.8000000, -12.7300000, 39.0758325, 117.0459104, -5.9800000
50.0000000, -13.0400000, 39.0758309, 117.0459067, -5.9800000
50.4000000, -13.2900000, 39.0758293, 117.0459030, -5.9900000
50.6000000, -13.5100000, 39.0758277, 117.0458994, -6.0000000
50.8000000, -13.7600000, 39.0758261, 117.0458958, -6.0000000
51.2000000, -14.0300000, 39.0758242, 117.0458916, -6.0100000
51.8000000, -14.6500000, 39.0758225, 117.0458880, -6.0100000
52.0000000, -14.7800000, 39.0758208, 117.0458844, -6.0200000
52.4000000, -15.0600000, 39.0758191, 117.0458808, -6.0300000
52.6000000, -15.3300000, 39.0758173, 117.0458773, -6.0300000
53.0000000, -15.5600000, 39.0758155, 117.0458737, -6.0400000
53.2000000, -15.8600000, 39.0758134, 117.0458696, -6.0500000
53.4000000, -16.1200000, 39.0758116, 117.0458661, -6.0500000
53.8000000, -16.3800000, 39.0758097, 117.0458626, -6.0600000
54.2000000, -16.6200000, 39.0758079, 117.0458590, -6.0600000
54.4000000, -16.8900000, 39.0758059, 117.0458555, -6.0700000
54.6000000, -17.1600000, 39.0758039, 117.0458520, -6.0800000
55.0000000, -17.3300000, 39.0758016, 117.0458479, -6.0800000
55.2000000, -17.5500000, 39.0757996, 117.0458445, -6.0900000
55.6000000, -17.5900000, 39.0757976, 117.0458411, -6.0900000
