-46.0793, -29.827, -48.4113, -28.3025
-46.0793, -29.827, -48.3421, -28.3691
-45.9213, -29.9509, -48.2815, -28.4135
-45.9213, -29.9509, -48.2296, -28.4579
-45.9139, -29.9399, -48.169, -28.5023
-45.9288, -29.9618, -48.1171, -28.5356
-45.7559, -30.0637, -48.0565, -28.5801
-45.7708, -30.0856, -48.0133, -28.6134
-45.7782, -30.0965, -47.9614, -28.6467
-45.6127, -30.2093, -47.9094, -28.6911
-45.6498, -30.2637, -47.8748, -28.7244
-45.499, -30.3981, -47.8316, -28.7577
-45.5138, -30.4199, -47.797, -28.791
-45.5359, -30.4525, -47.7624, -28.8132
-45.3702, -30.5649, -47.7191, -28.8465
-45.3849, -30.5866, -47.6931, -28.8687
-45.3775, -30.5758, -47.6585, -28.8909
-45.3922, -30.5975, -47.6326, -28.9242
-45.2264, -30.7098, -47.6066, -28.9353
-45.2338, -30.7207, -47.5893, -28.9575
-45.0753, -30.8438, -47.572, -28.9686
-44.9094, -30.9561, -47.5547, -28.9797
-44.9094, -30.9561, -47.5374, -28.9797
-44.9094, -30.9561, -47.5287, -28.9908
-44.7509, -31.0791, -47.5201, -28.9908
-44.7581, -31.0899, -47.5201, -29.0019
-44.7509, -31.0791, -47.5114, -29.0019
-44.5922, -31.2021, -47.5114, -29.0019
-44.5922, -31.2021, -47.5114, -29.0019
-44.4336, -31.3251, -47.5114, -29.0019
-44.4336, -31.3251, -47.5114, -29.0019
-44.2749, -31.4479, -47.5114, -29.0019
-44.2821, -31.4586, -47.5114, -29.013
-44.1162, -31.5708, -47.5114, -29.013
-44.1233, -31.5814, -47.5114, -29.013
-45.3873, -30.9482, -46.8538, -29.557
-44.4513, -30.64, -46.4991, -29.8124
-44.0553, -30.7713, -46.4039, -29.8901
-44.1504, -30.9094, -46.2914, -29.9789
-44.2389, -31.3947, -46.1789, -30.0677
-44.3181, -31.5119, -46.0751, -30.1565
-44.1664, -31.6452, -45.954, -30.2453
-44.2309, -31.7409, -45.8415, -30.3452
-44.2094, -31.709, -45.6944, -30.4563
-44.1807, -31.6664, -45.5646, -30.5673
-44.2523, -31.7729, -45.4348, -30.6672
-44.2237, -31.7303, -45.305, -30.7782
-44.0931, -31.8951, -45.1666, -30.8892
-44.0473, -32.187, -44.9935, -31.0224
-44.0332, -32.1658, -44.8464, -31.1446
-43.937, -32.3828, -44.6907, -31.2667
-43.9582, -32.4146, -44.509, -31.3999
-43.721, -32.4197, -44.3532, -31.5331
-43.5684, -32.5519, -44.1888, -31.6663
-43.4086, -32.6734, -43.9898, -31.8329
-43.3806, -32.6314, -43.8168, -31.9661
-43.2906, -32.8577, -43.6351, -32.1104
-43.1653, -33.0312, -43.4534, -32.2658
-42.9776, -33.1105, -43.263, -32.4102
-42.79, -33.19, -43.0467, -32.5989
-42.4562, -33.4116, -42.8477, -32.7543
-42.3098, -33.5533, -42.6487, -32.9208
-42.1224, -33.6332, -42.4151, -33.1096
-41.8942, -33.6518, -42.2074, -33.2761
-41.7139, -33.7424, -41.9997, -33.4426
-41.4075, -34.0052, -41.7834, -33.6203
-41.121, -34.2979, -41.5239, -33.8201
-41.0075, -34.4893, -41.2989, -33.9977
-40.8205, -34.5697, -41.0739, -34.1864
-40.5936, -34.5902, -40.849, -34.3641
-40.2666, -34.822, -40.6153, -34.5528
-40.0865, -34.9131, -40.3471, -34.7748
-39.7463, -35.1251, -40.1135, -34.9747
-39.5664, -35.2164, -39.8712, -35.1634
-39.4453, -35.3961, -39.5943, -35.3965
-39.105, -35.608, -39.3521, -35.5964
-38.9769, -35.7772, -39.1011, -35.7962
-38.6621, -36.0276, -38.8156, -36.0293
-38.4822, -36.1189, -38.5647, -36.2403
-38.3216, -36.2392, -38.3138, -36.4401
-38.0064, -36.4892, -38.0542, -36.651
-37.7601, -36.8434, -37.8032, -36.862
-37.4626, -37.1205, -37.5004, -37.1062
-37.3013, -37.2399, -37.2408, -37.3171
-36.9847, -37.4879, -36.9726, -37.5392
-36.7044, -37.7916, -36.713, -37.7501
-36.381, -38.0293, -36.4448, -37.9721
-36.0574, -38.2669, -36.1333, -38.2275
-35.9315, -38.4407, -35.8651, -38.4495
-35.6608, -38.7599, -35.5882, -38.6716
-35.3303, -38.9869, -35.32, -38.8936
-35.2149, -39.1775, -35.0431, -39.1267
-34.7849, -39.6204, -34.7143, -39.3932
-34.4935, -39.9085, -34.4374, -39.6152
-34.1616, -40.1335, -34.1519, -39.8483
-33.8578, -40.4026, -33.8663, -40.0815
-33.7057, -40.5369, -33.5808, -40.3146
-33.4011, -40.805, -33.2953, -40.5589
-33.085, -41.055, -32.9578, -40.8253
-32.785, -41.3305, -32.6117, -41.1028
-32.468, -41.5794, -32.3175, -41.3471
-32.1562, -41.8364, -32.0233, -41.5913
-32.0242, -42.0031, -31.6686, -41.88
-31.7434, -42.3098, -31.3657, -42.1242
-31.4195, -42.548, -31.0629, -42.3684
-31.1162, -42.8193, -30.7081, -42.6571
-30.7553, -42.9986, -30.3966, -42.9013
-30.4205, -43.2195, -30.0938, -43.1567
-30.106, -43.473, -29.7823, -43.412
-29.7911, -43.7259, -29.4102, -43.7007
-29.4707, -43.9702, -29.0988, -43.956
-29.1351, -44.19, -28.7786, -44.2113
-28.7994, -44.4098, -28.4671, -44.4667
-28.6044, -44.476, -28.147, -44.722
-27.8014, -45.0838, -27.7663, -45.0218
-27.5226, -45.3956, -27.4461, -45.2882
-27.2048, -45.6447, -27.1173, -45.5435
-26.8679, -45.8627, -26.7366, -45.8433
-26.5448, -46.1032, -26.4078, -46.1097
-26.0412, -46.4333, -26.079, -46.3651
-25.7629, -46.7472, -25.6983, -46.6759
-25.4698, -47.0374, -25.3695, -46.9424
-25.3207, -47.1784, -24.9801, -47.2421
-25.0174, -47.4523, -24.6513, -47.5085
-24.6958, -47.6961, -24.3139, -47.775
-24.4084, -47.9969, -23.9851, -48.0414
-24.0899, -48.2464, -23.6476, -48.2968
-23.8965, -48.314, -23.2582, -48.6076
-23.5776, -48.5629, -22.9208, -48.8741
-23.2582, -48.811, -22.5833, -49.1405
-23.1067, -48.9488, -22.1853, -49.4514
-22.7865, -49.1958, -21.8392, -49.7178
-22.4658, -49.4421, -21.5018, -49.9953
-22.3215, -49.5923, -21.1557, -50.2618
-21.819, -49.926, -20.8182, -50.5282
-21.4969, -50.1704, -20.4721, -50.7947
-20.8589, -50.6702, -20.0654, -51.1166
-20.5352, -50.9124, -19.7193, -51.3831
-20.2148, -51.1603, -19.3732, -51.6606
-20.0674, -51.3065, -19.0271, -51.927
-19.746, -51.553, -18.6205, -52.249
-19.424, -51.7988, -18.2657, -52.5265
-18.9273, -52.1441, -17.859, -52.8485
-18.4298, -52.4882, -17.5043, -53.1149
-18.1093, -52.7372, -17.1495, -53.3925
-17.9592, -52.8796, -16.7947, -53.67
-17.6375, -53.1271, -16.44, -53.9476
-17.3152, -53.3736, -16.0247, -54.2695
-16.9923, -53.6193, -15.6699, -54.5359
-16.6686, -53.864, -15.3152, -54.8135
-16.5229, -54.0151, -14.8998, -55.1354
-16.1981, -54.2582, -14.5451, -55.413
-15.8758, -54.506, -14.1903, -55.6905
-15.377, -54.8506, -13.8356, -55.9681
-15.053, -55.0961, -13.4116, -56.29
-14.7284, -55.3406, -13.0568, -56.5676
-14.4059, -55.5895, -12.7021, -56.8451
-13.9354, -55.9874, -12.2781, -57.1671
-13.6107, -56.2331, -11.9233, -57.4446
-13.139, -56.6308, -11.5686, -57.7221
-12.8148, -56.8785, -11.2052, -57.9997
-12.4896, -57.1249, -10.8504, -58.2772
-12.1663, -57.375, -10.4264, -58.5992
-11.842, -57.6238, -10.063, -58.8767
-11.5167, -57.8711, -9.70825, -59.1543
-11.1904, -58.1171, -9.34484, -59.4429
-10.8657, -58.3665, -8.98143, -59.7204
-10.5398, -58.6144, -8.56611, -60.0424
-3.28476, -55.0971, -5.97031, -53.4258
-3.76234, -54.7217, -6.47216, -53.0372
-4.21543, -54.6268, -6.89614, -52.7042
-4.77736, -54.351, -7.32877, -52.3711
-5.53559, -53.6842, -7.75275, -52.0381
-6.00625, -53.303, -8.18538, -51.705
-6.50131, -52.9509, -8.61801, -51.372
-6.95532, -52.5509, -9.12852, -50.9723
-7.92057, -51.819, -9.56115, -50.6393
-8.29246, -51.3232, -9.99378, -50.3062
-8.55341, -51.0085, -10.4264, -49.9621
-8.84768, -50.7328, -10.8677, -49.629
-9.29824, -50.3302, -11.3782, -49.2404
-9.74842, -49.9274, -11.8195, -48.8963
-10.0738, -49.6884, -12.2521, -48.5632
-10.3752, -49.4215, -12.702, -48.2302
-10.8332, -49.0282, -13.2299, -47.8416
-11.1803, -48.8149, -13.6711, -47.5086
-11.8853, -48.4017, -14.1903, -47.1089
-12.2306, -48.1869, -14.6402, -46.7759
-12.5549, -47.9476, -15.0815, -46.4317
-13.0113, -47.5531, -15.6093, -46.032
-13.3317, -47.3093, -16.0593, -45.6879
-13.8059, -46.9363, -16.5005, -45.3548
-14.3079, -46.5963, -16.9505, -45.0107
-14.811, -46.2579, -17.4004, -44.6665
-15.3057, -45.9099, -17.859, -44.3224
-15.6329, -45.6748, -18.3782, -43.9227
-16.1099, -45.3058, -18.8367, -43.5786
-16.626, -44.9839, -19.2867, -43.2344
-17.114, -44.6285, -19.8145, -42.8236
-17.4429, -44.396, -20.2731, -42.4906
-18.4064, -43.6706, -20.7317, -42.1575
-18.881, -43.2995, -21.1816, -41.8023
-19.361, -42.9351, -21.6402, -41.4581
-19.6917, -42.7051, -22.0901, -41.1029
-20.3115, -42.1949, -22.6266, -40.6921
-20.7925, -41.8318, -23.0765, -40.3369
-21.2793, -41.476, -23.5351, -39.9927
-21.7775, -41.1343, -23.9937, -39.6375
-22.1704, -40.6643, -24.4523, -39.2822
-22.6351, -40.2818, -24.9887, -38.8603
-23.2948, -39.8207, -25.4473, -38.5051
-23.6221, -39.5872, -25.9059, -38.1498
-24.0815, -39.1984, -26.3645, -37.7946
-24.3916, -38.9439, -26.8231, -37.4393
-24.8567, -38.5622, -27.3596, -37.0174
-25.2976, -38.1512, -27.9047, -36.6178
-25.6257, -37.9187, -28.3719, -36.2625
-26.109, -37.5594, -28.8305, -35.9073
-26.5928, -37.2007, -29.2977, -35.552
-27.0706, -36.8348, -29.8342, -35.1301
-27.5677, -36.4924, -30.2928, -34.7638
-28.0781, -36.1666, -30.8292, -34.3419
-28.7255, -35.6917, -31.2965, -33.9867
-29.5291, -35.0913, -31.7551, -33.6203
-30.0023, -34.7201, -32.2136, -33.265
-30.4154, -34.275, -32.6809, -32.8987
-31.0912, -33.8354, -33.2173, -32.4768
-31.5715, -33.4731, -33.6759, -32.1216
-32.0452, -33.1026, -34.1345, -31.7552
-32.512, -32.7237, -34.671, -31.3333
-32.8302, -32.4798, -35.1296, -30.9781
-33.3182, -32.1272, -35.5968, -30.6228
-33.7709, -31.7311, -36.0554, -30.2676
-34.0894, -31.4875, -36.5919, -29.8457
-34.5563, -31.1089, -37.0504, -29.4905
-35.0305, -30.7394, -37.509, -29.1241
-35.3344, -30.478, -37.9676, -28.7577
-35.8088, -30.1086, -38.4175, -28.4025
-36.2757, -29.7301, -38.954, -27.9806
-36.7426, -29.3517, -39.4126, -27.6143
-37.2476, -29.0204, -39.8625, -27.2479
-37.5668, -28.7778, -40.3211, -26.8926
-38.0418, -28.4095, -40.7797, -26.5263
-38.7586, -28.0219, -41.2296, -26.1599
-39.0785, -27.7804, -41.7574, -25.7381
-39.4992, -27.3447, -42.2074, -25.3828
-39.9829, -26.9873, -42.666, -25.0164
-40.4588, -26.6202, -43.1159, -24.6723
-40.9349, -26.2533, -43.6523, -24.2615
-41.255, -26.0122, -44.1023, -23.8952
-42.1911, -25.2586, -44.5522, -23.5399
-42.6507, -24.8715, -45.0714, -23.118
-43.1775, -24.5678, -45.5213, -22.7517
-43.6713, -24.2232, -46.0491, -22.3298
-44.1825, -23.9003, -46.499, -21.9746
-44.66, -23.5355, -46.9403, -21.6193
-44.964, -23.2743, -47.3902, -21.2529
-45.4242, -22.8879, -47.8315, -20.8977
-45.8842, -22.5013, -48.3593, -20.4758
-46.3706, -22.1476, -48.8006, -20.1206
-46.8484, -21.7831, -49.2419, -19.7542
-47.2994, -21.3853, -49.6918, -19.3989
-47.7591, -20.9984, -50.1331, -19.0437
-48.2278, -20.6227, -50.6523, -18.6329
-48.6965, -20.247, -51.0935, -18.2777
-49.1652, -19.8713, -51.5348, -17.9224
-49.6246, -19.484, -52.0453, -17.5116
-49.9463, -19.2451, -52.4866, -17.1564
-50.415, -18.8694, -52.9192, -16.8011
-50.8836, -18.4937, -53.3518, -16.457
-51.3618, -18.13, -53.8623, -16.0462
-51.8497, -17.7783, -54.295, -15.6909
-52.6214, -17.1405, -54.7276, -15.3468
-53.0901, -16.765, -55.2294, -14.936
-53.5392, -16.365, -55.6621, -14.5919
-53.9979, -15.977, -56.0861, -14.2366
-54.4465, -15.5764, -56.51, -13.8925
-54.8848, -15.163, -56.9427, -13.5483
-55.1767, -14.8872, -57.4358, -13.1486
-55.6549, -14.5235, -57.8685, -12.8156
-56.1333, -14.16, -58.2924, -12.4825
-56.5912, -13.7711, -58.7164, -12.1384
-60.6879, -17.8701, -62.3073, -17.7225
-60.0601, -18.7165, -62.091, -17.8779
-59.7078, -18.5643, -61.8833, -18.0444
-59.535, -18.6667, -61.667, -18.211
-59.2083, -18.8981, -61.4593, -18.3664
-59.0355, -19.0006, -61.2084, -18.5551
-59.3065, -19.385, -61.0008, -18.7217
-59.2786, -19.3452, -60.7931, -18.8882
-58.8115, -19.3771, -60.5854, -19.0436
-58.4658, -19.5817, -60.3778, -19.199
-58.6139, -19.792, -60.1355, -19.3878
-58.5697, -20.0779, -59.9278, -19.5432
-58.8444, -20.4731, -59.7202, -19.7097
-58.99, -20.6845, -59.5212, -19.854
-58.8974, -20.9034, -59.3135, -19.9984
-58.7954, -21.1088, -59.0799, -20.1871
-58.4423, -21.6574, -58.8809, -20.3425
-58.2767, -21.7698, -58.6819, -20.4868
-58.182, -21.9869, -58.4829, -20.6423
-57.755, -22.4276, -58.2579, -20.8199
-57.6153, -22.5785, -58.0589, -20.9642
-57.2397, -22.7378, -57.8685, -21.1196
-57.0564, -22.824, -57.6782, -21.264
-56.6204, -22.8944, -57.4965, -21.4083
-56.4548, -23.0069, -57.2802, -21.5748
-56.1667, -23.2955, -57.0985, -21.7191
-56.0096, -23.4205, -56.9168, -21.8524
-55.6181, -23.5566, -56.735, -21.9967
-55.4353, -23.6439, -56.5533, -22.1299
-55.2013, -23.6559, -56.3457, -22.2853
-55.0102, -23.7311, -56.1726, -22.4075
-54.705, -23.9942, -55.9996, -22.5407
-54.2594, -24.407, -55.8092, -22.6961
-54.1191, -24.5567, -55.6362, -22.8293
-53.8863, -24.5705, -55.4718, -22.9514
-53.9199, -24.6198, -55.3074, -23.0847
-53.6789, -24.6218, -55.143, -23.2068
-53.4381, -24.6243, -54.9613, -23.3511
-53.1244, -24.8751, -54.7969, -23.4732
-52.9676, -25.0003, -54.6411, -23.5953
-52.8189, -25.1377, -54.4594, -23.7397
-52.7116, -25.3356, -54.3123, -23.8618
-52.5709, -25.4847, -54.1566, -23.9728
-52.3643, -25.5371, -54.0095, -24.0949
-52.1743, -25.6139, -53.8624, -24.2059
-52.0008, -25.7148, -53.6894, -24.3281
-51.7699, -25.7321, -53.5423, -24.428
-51.6211, -25.8692, -53.3779, -24.5612
-51.4315, -25.9466, -53.2308, -24.6722
-51.2663, -26.0599, -53.075, -24.7943
-51.1093, -26.185, -52.9366, -24.9054
-50.7952, -26.435, -52.7981, -25.0053
-50.6381, -26.56, -52.6684, -25.1163
-50.4004, -26.5676, -52.5126, -25.2273
-50.2354, -26.681, -52.3828, -25.3272
-50.1104, -26.8527, -52.2617, -25.4271
-49.9613, -26.9893, -52.1146, -25.5493
-49.9692, -27.0009, -51.9935, -25.6381
-49.7722, -27.0676, -51.8723, -25.738
-49.5832, -27.1462, -51.7512, -25.8268
-49.4182, -27.2596, -51.63, -25.9267
-49.261, -27.3845, -51.4916, -26.0155
-49.0959, -27.4978, -51.3791, -26.0933
-48.9387, -27.6226, -51.2493, -26.1932
-48.7736, -27.736, -51.1369, -26.282
-48.6164, -27.8607, -51.0244, -26.3708
-48.4512, -27.974, -50.9205, -26.4485
-48.2861, -28.0873, -50.8167, -26.5262
-48.3017, -28.11, -50.6956, -26.6261
-48.1598, -28.2572, -50.6004, -26.7039
-48.1754, -28.2799, -50.4966, -26.7816
-48.041, -28.4382, -50.3841, -26.8704
-48.0874, -28.5061, -50.2889, -26.9481
-47.9296, -28.6302, -50.1937, -27.0147
-47.8834, -28.5625, -50.1072, -27.0924
-47.7103, -28.6642, -50.0207, -27.159
-47.522, -28.7435, -49.9168, -27.2367
-47.3184, -28.8007, -49.8303, -27.2922
-47.3414, -28.8342, -49.7351, -27.3589
-47.1914, -28.9697, -49.6486, -27.4144
-47.2067, -28.992, -49.5621, -27.4921
-47.0413, -29.105, -49.4842, -27.5476
-46.8532, -29.1847, -49.4063, -27.6142
-46.8608, -29.1958, -49.3285, -27.6697
-46.6955, -29.3089, -49.2592, -27.7252
-46.5378, -29.433, -49.1727, -27.7918
-46.3725, -29.5461, -49.1035, -27.8473
-46.2147, -29.6701, -49.0256, -27.9139
-46.0493, -29.7832, -48.9564, -27.9695
-45.884, -29.8962, -48.8872, -28.025
-45.8915, -29.9071, -48.8093, -28.0805
-45.7261, -30.0201, -48.7487, -28.1249
-47.1691, -30.0094, -48.2036, -28.5356
-45.8222, -30.8776, -48.169, -28.5578
-45.7857, -30.823, -48.1344, -28.5912
-45.558, -30.4851, -48.1085, -28.6134
-45.5212, -30.4307, -48.0825, -28.6356
-45.4694, -30.3547, -48.0565, -28.6578
-45.9118, -30.2932, -48.0306, -28.6689
-45.8748, -30.2385, -48.0133, -28.6689
-45.8451, -30.1948, -47.996, -28.68
-45.6498, -30.2637, -47.97, -28.7022
-45.6127, -30.2093, -47.9441, -28.7133
-45.4176, -30.2787, -47.9268, -28.7355
-45.2152, -30.3375, -47.9008, -28.7577
-45.1856, -30.2942, -47.8748, -28.7799
-44.9834, -30.3535, -47.8402, -28.8021
-44.9538, -30.3104, -47.8143, -28.8243
-44.7518, -30.3701, -47.7797, -28.8465
-44.7222, -30.3271, -47.745, -28.8798
-45.3444, -31.244, -47.1913, -29.3017
-46.1765, -29.9697, -47.0096, -29.446
-46.2222, -29.6811, -46.9231, -29.5126
-45.7857, -30.1074, -46.8279, -29.5903
-44.4953, -30.7041, -46.1011, -30.1676
-44.3594, -30.8601, -45.9713, -30.2675
-44.374, -30.8814, -45.8328, -30.3674
-44.2233, -31.0158, -45.6857, -30.4785
-44.2305, -31.0265, -45.5386, -30.6006
-44.1522, -31.267, -45.3569, -30.7338
-43.8274, -31.1467, -45.2012, -30.867
-43.9288, -31.2949, -45.0368, -30.9891
-43.7994, -31.4606, -44.8724, -31.1224
-43.6841, -31.6472, -44.6647, -31.2889
-43.7056, -31.6789, -44.4917, -31.4332
-43.3884, -31.9249, -44.31, -31.5775
-43.2935, -32.1421, -44.0937, -31.7441
-43.1275, -32.2542, -43.9033, -31.8995
-42.9475, -32.3455, -43.7043, -32.0549
-42.6226, -32.5803, -43.4707, -32.2325
-42.4287, -32.6511, -43.2717, -32.3991
-42.2698, -32.7737, -43.064, -32.5656
-42.1247, -32.9168, -42.8131, -32.7543
-41.9588, -33.029, -42.5968, -32.9208
-41.8066, -33.1616, -42.3718, -33.0985
-41.6682, -33.3145, -42.1555, -33.2761
-41.4265, -33.3147, -41.9219, -33.4537
-41.1358, -33.6, -41.6536, -33.6758
-40.9834, -33.7323, -41.42, -33.8645
-40.8174, -33.8444, -41.1778, -34.0532
-40.6784, -33.9966, -40.9355, -34.2531
-40.5594, -34.1786, -40.6932, -34.4529
-40.2069, -34.3723, -40.399, -34.686
-40.0873, -34.5537, -40.1481, -34.8859
-39.7878, -34.8263, -39.8885, -35.0968
-39.4812, -35.0887, -39.6289, -35.2966
-39.1612, -35.331, -39.3694, -35.5187
-39.0077, -35.4618, -39.0579, -35.7629
-38.5207, -35.815, -38.7896, -35.9738
-38.2258, -36.0951, -38.5214, -36.1848
-38.1164, -36.2923, -38.2445, -36.4068
-37.9621, -36.4223, -37.9244, -36.6732
-37.6533, -36.6818, -37.6475, -36.8953
-37.4988, -36.8113, -37.362, -37.1284
-37.202, -37.089, -37.0764, -37.3505
-36.9046, -37.366, -36.7909, -37.5836
-36.7495, -37.4949, -36.4534, -37.8611
-36.4575, -37.7803, -36.1593, -38.0943
-36.1285, -38.0095, -35.8651, -38.3274
-35.9791, -38.1471, -35.5276, -38.6161
-35.6499, -38.376, -35.2248, -38.8492
-35.3206, -38.6047, -34.9306, -39.0934
-35.0503, -38.9238, -34.6278, -39.3488
-34.7438, -39.1877, -34.3249, -39.593
-34.4544, -39.4779, -33.9615, -39.8817
-34.1412, -39.7317, -33.6587, -40.1259
-33.8277, -39.9851, -33.3472, -40.3812
-33.3962, -40.4255, -33.0357, -40.6366
-33.2445, -40.5602, -32.7242, -40.8919
-32.9352, -40.8204, -32.3608, -41.1917
-32.6089, -41.0542, -32.0493, -41.4581
-32.2878, -41.2963, -31.7291, -41.7134
-32.0155, -41.6147, -31.409, -41.9799
-31.5835, -42.0562, -31.0888, -42.2463
-30.9589, -42.569, -30.7081, -42.5572
-30.6199, -42.7832, -30.388, -42.8236
-30.2965, -43.022, -30.0592, -43.1012
-29.9676, -43.2524, -29.6785, -43.412
-29.6131, -43.442, -29.3497, -43.6895
-29.1296, -43.8032, -29.0209, -43.9671
-28.8303, -44.0807, -28.6834, -44.2335
-28.5204, -44.3415, -28.3546, -44.5111
-28.1903, -44.5702, -27.9653, -44.833
-27.8698, -44.8143, -27.6278, -45.1106
-27.724, -44.9594, -27.2904, -45.3881
-27.2518, -45.3394, -26.9529, -45.6768
-26.949, -45.6124, -26.6155, -45.9543
-26.4796, -45.9975, -26.2261, -46.2874
-26.226, -46.3509, -25.88, -46.5649
-25.925, -46.6277, -25.5425, -46.8535
-25.3934, -46.9122, -25.2051, -47.1311
-25.0913, -47.1875, -24.8676, -47.4197
-24.7884, -47.4618, -24.5302, -47.6973
-24.4848, -47.735, -24.1408, -48.0303
-24.1371, -47.9358, -23.7947, -48.319
-23.9698, -48.047, -23.4573, -48.6076
-23.6521, -48.2973, -23.1198, -48.8852
-23.1787, -48.6784, -22.6699, -49.2626
-22.8597, -48.927, -22.3324, -49.5513
-22.5402, -49.1748, -21.9344, -49.8843
-22.2405, -49.456, -21.5969, -50.173
-21.9238, -49.709, -21.2595, -50.4616
-21.6065, -49.9612, -20.8615, -50.7947
-21.2886, -50.2126, -20.524, -51.0833
-21.1431, -50.3611, -20.1866, -51.3608
-20.8242, -50.6111, -19.8491, -51.6495
-20.5047, -50.8603, -19.503, -51.9381
-20.1884, -51.1151, -19.1137, -52.2823
-19.8677, -51.3627, -18.7675, -52.5598
