31.37421512,120.42035342,11.706
31.37417942,120.42036513,11.640
31.37414881,120.42032654,11.655
31.37411346,120.42032656,11.691
31.37417152,120.42028683,11.635
31.37409945,120.42035972,11.623
31.37397766,120.42032806,11.667
31.37397658,120.42030826,11.739
31.37396735,120.42034583,11.694
31.37389807,120.42036095,11.632
31.37385090,120.42032905,11.648
31.37372374,120.42034995,11.691
