31.37421473,120.42035406,11.472
31.37417903,120.42036555,11.446
31.37414837,120.42032600,11.656
31.37411294,120.42032710,11.656
31.37417119,120.42028694,11.685
31.37409768,120.42035954,11.693
31.37397694,120.42032753,11.731
31.37397577,120.42030758,11.724
31.37396622,120.42034889,11.687
31.37389798,120.42036194,11.678
31.37386839,120.42032848,11.700
31.37372288,120.42034949,11.674
31.37410535,120.42038400,11.697
31.37396054,120.42037060,11.679
